Text Tweet,Sentiment
"Jika kau mencintaiku, biarkanlah aku tahu. Tapi jika tidak, tolong biarkan aku pergi.",positive
"8. Plus, 4 hadiah HP buat 4 orang kreatif lainnya #MakeItHappen #Kapanlagi. Mau nggak? :D",positive
Makan dengan cara mengunyah perlahan dapat meningkatkan rasa dan kualitas makanannya.,positive
"Secara objektif harus puas dengan fasilitas dan pelayanan yang diberikan sesuai harga kamar. AC, TV, Toilet, Tempat Tidur bahkan ada Balkonnya, lokasi mudah dijangkau hanya saja kala itu ketika check-in sambutan kurang ramau menurut saya mungkin karena resepsionisnya tdk ada yg ada Bos nya jadi beda lalu lampu tidur dikamar mati. Overall Mantab!",positive
"MOBIL HEMAT ENERGI KARYA MAHASISWA UNHAS, 'TAWWA, BISA TONJI': http://goo.gl/ITY0vx  ",positive
kamarnya nyaman... ac dingin... layanan nya jg baik tpiiiii.... klu bs sprei nya di ganti... gatal2 sih.... ,positive
#Flashback Ini Dia Kejutan Indah Di Hari Ultah Raffi Ahmad http://www.youtube.com/watch?v=1Qtpz5qMHbw&feature=youtube_gdata_player ?,positive
EKSEKUSI MATI BALI NINE Tantowi Yahya Puji Sikap Tegas Pemerintah ... - http://RMLO.CO  http://bit.ly/1F76WOu  #Golkar,positive
#Golkar #ARB Kunjungan wisatawan asing ke Bali meningkat http://bit.ly/18abNEB ,positive
Peralatan sekolah anak pun tak lupa dikirimkan kepada warga kampung Nyiur dan kampung sebelah yang terdiri dari warga lokal dan Indonesia.,positive
"seseorang datang menghampiri hidupmu karena sebuah alasan, dan jika dia pergi, itu karena sebuah alasan yg lebih baik.",positive
bantalnya enak.. kamarnya dingin.. keset ga ada lagi nha..,positive
Kalau bisa pak @Jokowi_do2 lebih cepat lagi dong menangani selisih KPK-Polri seperti pak @SBYudhoyono dulu...  http://www.antaranews.com/berita/480952/demokrat-nilai-keputusan-presiden-beri-kepastian ?,positive
Pakaian yang terlihat pintar (jas kantor / jas laboratorium) dapat membuat seseorang lebih fokus ketika menyelesaikan tugasnya.,positive
Minum 2 gelas air putih sebelum makan dapat membantu Anda menurunkan berat badan dan melawan obesitas.,positive
"semua fasilitas sesuai , hanya wifi aja yg kurang bagus , nyaman , bersih , dan ga ribet pokoknya ok deh ",positive
Poros Muda Golkar Nilai Jokowi Bisa Kendalikan Situasi Saat Ini http://brt.st/4toF ,positive
[Nasional] Diskon - Rambut Hitam Alami Dengan BSY NONI Black Hair Magic Hanya Rp... http://gpon.co/7j8g5  ,positive
"cc: @raffiahmadlagi RT @TRANS7: ""Senakal-nakalnya Lelaki dia akan memilih perempuan baik-baik untuk menjadi Ibu untuk anak-anaknya""",positive
"Bromo Tour Dengan Fasilitas dan Jalur Yang Lebih Nyaman Cocok Untuk Keluarga/Kantor, @anggadaIndo WA 081217531838 ",positive
? saatnya barubah~ (at Jaya Mandiri Cuci Motor & Mobil) ? https://path.com/p/2a6lf0 ,positive
"Ruangan bersih, cuman agak berbau seperti karbon. makanan enak dan pelayanan bagus",positive
Toilet nya kotor. kamar mandi nya juga ga bersih. untuk kasur dan lain lain oke,positive
cowok keliatan ganteng kalo.... (sebutin 10) ? 1. rapi 2. pake baju koko 3. abis mandi 4. ga garing 5. pinter 6.... http://ask.fm/a/bqbeoa96 ,positive
berkah disuruh liat pertunjukan barongsai di kantor :p  rejeki anak solehah...*alhamdulillah [pic] ? https://path.com/p/2zagVH ,positive
mba makin lucuk aje @melodyJKT48 RT @frieskaJKT48: Plinces belle pakek baju frozen uuuu. Btw thank u for today xixi ? ,positive
SMS dari orang yg disayang itu selalu bisa bikin kamu duduk manis sambil senyum2 sendiri ngeliatin hp. Hihi,positive
"Tolak HAMAS, Langkah Pemerintah Dipuji PDIP http://bit.ly/1KwhWtq  Hari Bahasa Ibu momentum pengembangan budaya lokal http://bit.ly/18ceVjx ",positive
Saat yang paling bahagia adalah ibu suap anak makan RT jika anda setuju.,positive
"ada teman-teman kantor papa pada kumpul.. ada namanya om ""hatta-sahidu"" bilang : gloria besar-besar seperti? ? https://path.com/p/1SOYCF ",positive
FOTO: Pejabat UMNO Kunjungi Golkar - Mempererat hubungan politik sekaligus menimba ilmu Partai Golkar. http://ow.ly/2UX0Cw ,positive
"Konser musik ""dari hati"" afgan, bakal tayang di trans 7 bentar jam 19:00 wib. Bt yg ga sempat nnton live nya kemaren, silahkan dinikmati :)",positive
The great team at Kantor Gubernur Banten? #bmx #bmxlife #bmxteam #ztffbmx http://instagram.com/p/zXQhVoDqvq/ ,positive
Pgn punya HP baru di 2015? Pas! #Kapanlagi & Lumia bakal kasih kamu 3 HP baru. Caranya >> http://kplg.co/C5fA  Yuk #MakeItHappen mimpimu!,positive
"breakfastnya enak, staff dan pelayanannya sangat ramah, hanya Ac yang kurang dingin",positive
"Sebagai pesepak bola profesional, Benzema dapat bayaran dalam jumlah besar. Bukti? Mobil ini: http://goo.gl/FQkGd6 ",positive
"kamar bersih, tapi sayang selimbut agak bau apek spt lama tidak dipakai. air panas lancar, nyaman sekali. semua staffnya ramah.",positive
#catatantanganeza Demokrat niai keputusan presiden beri kepastian http://bit.ly/1z1YFXB  <-read more,positive
Jgn tangisin dia yg udah pergi.. Dia pergi emang bukan kita yg minta! Tapi Tuhan udah ngatur semuanya. :),positive
"RT ""@detikhot: Selamat Ulang Tahun Raffi Ahmad dan Nagita Slavina http://tinyurl.com/o8j2kdw  """"",positive
"Keuntungan pacaran 1 sekolah adalah komunikasi lancar dan hemat pulsa, soalnya gak perlu dikit-dikit sms. kan bisa ketemu langsung #anakSMA",positive
Gantengnya jangan sadis sadis lah mas afgan ?? ? Sadis by Afgan ? https://path.com/p/4cck7R ,positive
"Di negara Swiss, Anda dapat menyewa mobil polisi palsu untuk diparkir di depan rumah Anda untuk menjauhi dari pencuri.",positive
"Mungkin Ibu tidak bisa mengikuti kemana kita pergi, tetapi doanya selalu menyertai kemana kita pergi. ",positive
Sya puas menginap di hotel ini dari segi harga sangat terjangkau acbagus keaman bagus kebersihan juga bagus yang hanya air panas gak panas ,positive
"Biar gimanapun juga, sekolah itu penting. Pendidikan tetep nomer 1. #Ganaskustik - @CJRisCJR",positive
"Beberapa restoran cepat saji memberi nuansa merah pada gerainya, tujuannya karena warna merah dapat merangsang selera makan.",positive
Met Jumat barokah NaBil @RealSyahnazS @bangbily RaGa @RaffiAhmadLagi @OlgaSyahputra82 smoga kita sll dilindungi Allah ,positive
Dapatkan promo diskon 15% untuk makan di Solaria! http://ow.ly/IcxMR ,positive
RT LarasNEZ: no__nii IDP juara bisa mengalahkan agnes monica http://ift.tt/12lEdob  Cc Tianseno,positive
"Finally, Neng nemuin jg nih cemilannya a eka hehe.. Nemenin malem minggu nonton aa afgan ? (with Eka) [pic] ? https://path.com/p/Xgcq3 ",positive
waah... @Lady6igi coo cwiiit bingiiiit deh nyuapin @RaffiAhmadLagi .. ,positive
bersih ramah syg WiFi nya kdg putus koneknya,positive
Link obsesi= Raffi Ahmad Dan Olga Syahputra Diramal Makin Eksis - Obsesi 19 Februari 2015: http://youtu.be/UjfYJCrlCfo?a  melalui @YouTube,positive
@EdwardBosker Untuk kantor GA terminal 2 di bandara Soekarno-Hatta masih beroperasi. Terima kasih. - Fuadi,positive
Happy birthday bg imam alias raffi ahmad kw super wkwk sukses dunia akhirat cepat dapat kerje wkwkwk? (w/ Imam) ? https://path.com/p/2kVbsH ,positive
"?Barangsiapa yang pergi menuju masjid untuk shalat berjama?ah, maka satu langkah akan menghapuskan satu kesalahan ?",positive
"Hotel yang unik, bersih pelayanan bagus sayang nya kenapa pas malam itu kami menginap banyak sekali nyamuk, sampai susah tidur. ..",positive
"Syahrini Siap Jadi Saksi Kasus Samad, Hotman Paris Dampingi http://dlvr.it/8mKs1X  ",positive
"Malem2 abis renang pasti laper, terus makan nya tape panggang coklat keju hmm :3 bahagia itu sederhana sekali kawan~ ",positive
"Sukses atas kelahiran buku Pemimpin Cinta karya Bpk. Edi Sutarto, Dir. Sekolah Islam Athirah & Pembina @FLP_Makassar ",positive
lokasi hotel strategis dekat mall SKA. kamar tidak terlalu luas namun cukup bersih. kamar mandi pun sempit. hot shower airnya panas. menu breakfast bervariasi banyak dan enak. wifi tidak bs konek.,positive
RT @DeyanaIdhamR: Belajar di alam itu bisa memperkaya pengetahuan yg tidak kita dapat dari bangku sekolah.. Ciremai. http://twitter.com/DeyanaIdhamR/status/571216757366480897/photo/1pic.twitter.com/qtZ7434RDK ,positive
"DP syariah turun, pembiayaan mobil lebih untung http://keuangan.kontan.co.id/news/dp-syariah-turun-pembiayaan-mobil-lebih-untung ?",positive
Behine the scene Donor Darah Karang Taruna Unit 010. Semangat teman-teman !!!!!! @ Kantor Sekretariat? https://instagram.com/p/zqalRCDrWn/ ,positive
Syahrini Kagumi Desa Singaraja - http://Tempo.co  http://goo.gl/fb/JPR6nW  #singaraja #bali,positive
pelayanan yang ramah... dan fasilitas mumpuni... cuman kurang kebersihan kamarandi saja... selebihnya memuaskan... nilai plusnya ada di breakfast yg enak.,positive
"#autoFollow Pilkada Serentak, PDIP tak Mau Andalkan Jokowi - http://JPNN.com  http://dlvr.it/8gBT6C  #pilkada",positive
"Kamarnya nyaman, tapi sayang air hangatnya tidak keluar yg keluar tetap air dingin. Wifi juga tidak sampai kamar, hanya bisa di loby",negative
"Makanan tidak enak, kamar mandi kotor, tidak ada lift naik tangga sampai lt 3, banyak asap rokok dan puntung rokok",negative
"di MV teaser B2ST - I Knew It,dtk ke 1:35 Dongwoon melempar Hp memakai tangan kiri, di dtk 01:36, memakai tangan kanan #FKpop",negative
Ruangan kurang kedap suara berisik dari luar terdengar sangat jelas kedalam kamar. Toilet agak bau.,negative
"Tidak ada nuansa airy room nya seperti tempat lain, air minum gelas bukan botol. Perlengkapan mandi dan makanan harus diminta. Tidak di ingatkan sarapan. Pelayanan sangat jelek. Thanks",negative
"Pelayanan tidak baik, di kamar banyak semut. Saya menanyakan apakah ada semprotan nyamuk namun di respon dengan dingin dan cuek. ",negative
"Gara-Gara Kasus Feriyani Lim, Syahrini Harus Tunda Syuting Video Klip  http://goo.gl/AuRwgT ",negative
Kualitas tidak sesuai dengan iklan/ gambar : 1. Air hangat tidak tersedia. 2. Kamar mandi banyak pasir. 3. Tidak ada atribut Airy sewaktu masuk kamar. 4. Peralatan mandi dan snack baru diberikan setelah diminta. 5. Terdapat handuk bekas pakai didalam kamar mandi sewaktu masuk pertama kali ke kamar mandi Pengalaman menginap yang mengecewakan.,negative
"klo sekedar untuk tidur lumayan lah , tidak ada tempat untuk parkir mobil, fasilitas kamar ok untuk harga segitu . kekurangannya harus tingkatkan lg kebersihan kamar, seprei diganti jangan sampai banyak serangga.",negative
"saya menginap di kamar 117, reviewnya: 1. bantal keras 2. biasanya dikasih bantal airy, tapi ini ga ada. dikasih dua bantal tambahan sih tapi ga dikasih sarung bantalnya 3. ga ada thermos untuk bikin air panas 4. shower bocor 5. remote tv tidak berfungsi 6. kenop pintu kamar mandi macet, jd ga bisa ditutup rapat 7. kamar hanya satu kali dibersihkan",negative
"#NEWS Ratusan Kader di Bali Mundur, Ini Kata Elite PDIP http://goo.gl/E4oRcZ ",negative
"kurang bersih , tanpa lobby, service tidak selalu standby",negative
"Saat Shakira kelas 2 SD, ia ditolak masuk paduan suara sekolah karena gurunya menilai suara Shakira mirip suara kambing.",negative
di sekolah cuma nungguin bel istirahat sama bel pulang -___-,negative
Mengalah pada nafsu makan yg menggebu-gebu akan menggagalkan program diet yg Anda jalani. #Diet,negative
"Norak keleus RT @SangPemburu99: #BukanUrusanSaya ""Tas Hermes Dipakai Belanja oleh Syahrini http://dlvr.it/8fs9jm  ",negative
"Pro: Kamar luas, dekat dengan kuliner dengan various range harga. (kambing bang moody-warung tegal).deket 2 Minimart kolam renang kalau punya waktu .  Ada snack gratis Cons : bangunan lama, serasa di film tahun 70-80an, agak kotor but masih acceptable. Air minum di luar kamar. Staf kurang profesional. Tapi overall cost to value ratio okay banget",negative
"cm ada 1 hal yg bikin ilfeel, yaitu di bantal biru khas airy room ada BEKAS ILER yg ga dibersihin & kelihatan sekali, ada di kedua bantal birunya, gmn ya ini airy?",negative
lumayan tapi bantal airy nya sedikit kotor,negative
"Katanya nggak akan pergi ninggalin aku kayak yang lain, tapi kenyataannya kamu pergi. Terus apa bedanya kamu sama yang lain? sama aja. :)",negative
televisi nyaa buremmm,negative
"Dipikir Jenazah, Keluarga Serbu Mobil Pembawa  Barang Milik Korban: Ratusan warga masih berkerumun di posko. S... http://bit.ly/1AXy9pz ",negative
hotel seperti rumah hantu gelap sepi dan tidak ada reseptionisnya,negative
kamar cukup luas.. kamar mandi kotor,negative
"karyawan2 nya kurang faham hospitality, tdk ramah, baik security ataupun houskeepingnya tdk ramah. m",negative
"Hiiihh telat cuma krn bolak balik dr ambil file yg ketinggalan, balik lagi ambil hp n dompet yg ketinggalan,? ? https://path.com/p/1QvUW7 ",negative
tidak ada kursi didalam kamar. serta saluran tv nya banyak yg burem kaya semut berkerumun. tapi untuk kenyamanan kamar bagus,negative
Tiga Remaja Putri Dikhawatirkan Gabung ISIS http://goo.gl/fb/BPCFGS  http://goo.gl/VUXs9j ,negative
kamar nyaman dan luas..bersih...cm g ada wifi sama air panas...,negative
"'Sudah berulang kali, cinta datang dan pergi, namun tak satupun yang berarti'  @RickKarnadi nyes bgt. U nailed it!! ",negative
"Mana ada hubungan yang tak bermasalah. Tak nak pening kepala, pergi couple dengan Panadol.",negative
Pengendara Motor yang Terseret Mobil 30 Km Dimakamkan http://bit.ly/1zpnVHf ,negative
"Wfi tidak bisa di access, AC bocor dan banyak semut merahnya",negative
"tapi sayangnya tvnya banyak semutnya gak bsa di tonton,mohon di perbaiki lagi hehe",negative
Makin aneh pemirsaa ?@qronoz: Kantor Pemenang Lelang UPS Rp 5 M/Sekolah Ini Ternyata Gudang Pakan Ternak http://tinyurl.com/q2p2hht ?,negative
Toiletnya bau,negative
"staff hotel tidak peduli kepada keluhan customer, token listrik bunyi dibiarkan dan bunyi nya sangat mengganggu, saya hrus 2 jam skali bangun buat mematikan, handle wc ga ada jebol, ga bisa d tutup, wc bau nya ke kemar, tidak ada meja , saya kira airy room lumayan ternyata lbh parah dr kost2 an yaa",negative
AC panas sampai harus buka jendela.,negative
"Mohon maaf, pelayanan kurang memuaskan. Di awal gak di sebutkan ada tarif parkir inap tpi nyatanya ada. kamar tidak ada gantungan. sinyal wifii naek turun. ",negative
"Air panas nya gak banget panas ,sy bawa anak bayi kasian jadi mandi air dingin",negative
toilet bau... ngak pernah di sikat. chanel tv kurang. kmar sempit.. trus bebas yg bukan pasangan nya,negative
"Jangan pernah ninggalin yang baik demi yang terbaik. Disaat yang baik pergi, lo bakal sadar kalau dia adalah yg terbaik.",negative
saya menginap dua hari tpi hari kedua kamar tidak di bersihkan dan siaran tv tidak banyak wifi tidak trsambung kecewa dech ,negative
"kl malem hotelnya gelap,  lampunya kamar juga kurang terang,  kamar mandinya bau,  kunci kamarnya agak rusak",negative
Byk tmn kritik keras @masinton karna dukung BG sbgmn PDIP tp lupa yg nyalonin BG itu Jokowi. Sinton dukung yg dicalonin presidennya.,negative
Charger Mobil Dapat Merusak Gadget Anda http://ht.ly/JKX83  ,negative
tvnya jadiin tv satelit dong biar asik,negative
"Kamar mandi kotor, hotel sering buat kegiatan aneh2",negative
tema baju untuk HS.. gaun pesta princess(?) hahaha :3 aku mau pake cosplay cuman bingung dimana?.,negative
hanya saja air showernya...ngk panas.....dingin....,negative
Kamarnya kurang bersih,negative
"Dicuekin, gak dikasih kabar, hp cowoknya sibuk/mati, dibales lama/singkat-singkat. Hal-hal itu yang bikin cewek badmood.",negative
"Pelayanan baik, cuma ac kurang dingin sma air gak da air panas",negative
Eits! Udh jamnya pulang kantor nih. Yg lg kena macet jgn sampe ketiduran ya! Mending bawa @ ID_KopiLuwak selalu http://gpon.co/klik ,negative
udah enak to kurang bersih,negative
"hotel tua, cukup bersih, cukup nyaman. airy tidak diberikan snack?, harga bagus, remot ac tidak ada,",negative
remote tv ga ada,negative
"Baiknya cuman dekat dengan perbelanjaan cihampelas. Kamarnya lembab, cat nya udah lapuk, agak berdebu, seprainya kurang bersih dan tanpa logo airy rooms, debit air nya kecil(kurang puas mandinya), tidak ada remote AC (jd minta petugas buat atur suhu.",negative
"Sarapan kurang variasi, WiFi tidak bisa di akses di kamar dan sinyal HP pun jelek kalau di dalam kamar.",negative
gitu aja terus sampe Syahrini jadi perempuan biasa RT @dedysatriono: endless conversation https://twitter.com/H_NinaJKT48/status/569033429062262784 ?,negative
"Hotel nyaman, tapi sayang yg ngejagain pergi-pergian mulu. terus kamar mandi ga bersih",negative
"AC nya panas dan tidak dingin, dan juga kurang bersih",negative
"#TeamFollowBack #RTS Jadwal Padat Hingga Tak Sempat Istirahat, Syahrini: Aku Jadi Wanita Uda... http://bit.ly/1vQMAEc  #OpenFollow #GAIN",negative
"Kurang baik, kurang terasat dan kurang bersih. Koper saya di masuki kelabang di dalam kamar. Bahaya banget.",negative
"""Tak smart la kau pakai beanie"" ""Tak lawa la baju kau ni"" ""Buruk gila kau pakai jeans"" Habis tu muka kau buruk, aku tak banyak komplen pun.",negative
RT @Alifreak17: Sebuah mobil honda freed terguling di samping rel kereta jalan raya klender.  (via @nabilaaII),negative
berasa aneh makan roti setelah tahu kalo gandum kita banyakan impor. ~~~,negative
"#ROH3 #JFB #TFB #alrasyid448ItuRasya Tas Hermes Rp1,5 Miliar Dipakai? http://dlvr.it/8fsppx  #33 #SuaraRakyatItuMitos #ROH3SmantiBatam",negative
"""Kalau PDIP Adem Ayem, Artinya Ada Deal di Balik Penunjukan Badrodin Jadi Kapolri"" http://goo.gl/fb/jG9VdP ",negative
"#BreakingNews: Aneh, Mengapa Menkumham Standar Ganda Pengesahan Pengurus PPP dan Golkar? http://tinyurl.com/lagcrks ",negative
Dri pagi belom makan? (at Bakso Karno Samping Kantor Timah) ? https://path.com/p/2aaxX8 ,negative
"hal meyebalkan adalah habis pulsa, hp lowbat, ga ada colokan pula (???)",negative
Terwacana 2015: hidup anti junkfood & anti makan malam lebih dari jam 7 pm. (at @mcd14045) ? https://path.com/p/3joWP9 ,negative
"Beberapa orang sukses malas sekolah, tapi tidak malas tuk belajar. Banyak orang sekolah gagal karena tak mau belajar, hanya mau cari ijazah.",negative
tlg tingkatkan lgi kebersiahnya trutama di spray n handuk,negative
kamar besar.. air hangat ada fasilitasnya tapi tidak berfungsi.. sandal harus diminta.. tidak tersedia di dalam kamar .. ,negative
"kamar pengap, properti seperti meja terasa kurang bersih. sisanya okay",negative
"Karena Pemimpin Kaum Muslim Lemah, Obama Berani Berbicara Atas Nama Islam: Direktur Kantor Media Pusat (CMO) H... http://bit.ly/1w1okPZ ",negative
"Jadwal Padat Hingga Tak Sempat Istirahat, Syahrini: Aku Jadi Wanita Udara: Sosok Syahrini bisa dibilang menjad... http://bit.ly/1AWvZ9H ",negative
"Reception dan room servis baik, tapi kamar kurang bersih dan bau, handuk sudah lama dan bau",negative
peralatan kurang berfungsi remot ac mati sower main2 wifi tidak bsa d gubakan. smoga d revisi,negative
"Ac tidak dingin,  tidak ada sendal hotel,  wasteful air mati,  lainya oke view bagus.... ",negative
"Cukup nyaman, nmun perlu ditingkatkan lg kebersihan kmr mndi, minimal tdk bau",negative
